Truth,Predicted
0.634907050070175,0.035637092450502227958
-1.2233574867205803,-0.53181133505317979004
-0.6039359744569953,-0.5478809063422734882
-0.6039359744569953,-0.43813011548949881702
-1.533068242852373,-0.531643929548747729
0.634907050070175,0.037590883674651895396
0.634907050070175,-0.5325654324125229655
-0.6039359744569953,-0.54120462223884291397
1.25432856233376,-0.15455575687632960857
0.015485537806589848,0.025412129695124560658
0.015485537806589848,-0.5467055628510171239
0.015485537806589848,0.016052464788221559866
-0.6039359744569953,-0.531643929548747729
-1.2233574867205803,-0.53254402229213448905
-0.2942252183252027,0.014032459963492088795
0.015485537806589848,-0.24130368864270440588
2.802882342992723,-0.22838506764522920056
0.3251962939383824,0.043981947188446487984
-0.6039359744569953,-0.34760403819794866154
0.9446178062019676,0.02602734821981141089
2.802882342992723,0.01179376747461567676
0.9446178062019676,-0.21320880648711332261
0.3251962939383824,0.0034044966560885792095
0.015485537806589848,-0.004060348548533126989
-0.6039359744569953,-0.28945674781038088774
0.9446178062019676,-0.30472804997240687808
-0.2942252183252027,0.021834237184696347889
0.634907050070175,-0.010630359444978851324
-0.6039359744569953,0.053195693520908790553
1.8737500745973452,-0.22063515660603463808
-1.2233574867205803,-0.53164941555872435863
-0.2942252183252027,0.0080753293940610954005
-1.533068242852373,-0.5322896139227309975
0.634907050070175,-0.023012639505480353419
1.25432856233376,0.014233821726485282322
3.1125930991245156,-0.041764431575198768254
1.8737500745973452,-0.013474621469026254461
-1.8427789989841656,-0.531643929548747729
0.015485537806589848,-0.32756619496803907055
-0.2942252183252027,-0.5060656551862543484
1.5640393184655528,-0.5024331875041925244
-0.6039359744569953,-0.016381390562338782324
0.3251962939383824,0.08244488559051815768
0.015485537806589848,0.031402122594777537312
-0.9136467305887879,-0.5813709385999333845
-0.6039359744569953,-0.46149594296448470665
-1.8427789989841656,-0.5317547690902157953
-0.9136467305887879,-0.5318992820860738435
0.015485537806589848,-0.5807950735993426816
0.3251962939383824,0.01179376747461567676
-0.2942252183252027,-0.5405243234455821
0.015485537806589848,0.03756268916821993431
-1.533068242852373,-0.5316908918541902729
1.8737500745973452,-0.5146758743546464565
-0.2942252183252027,0.0199132152666544604
0.015485537806589848,0.057161091100808428256
0.015485537806589848,0.028608703550280167871
0.3251962939383824,0.057730477318187325975
-1.2233574867205803,-0.54831196838442530783
0.634907050070175,-0.001458087314659378686
0.015485537806589848,-0.0044216539406782551236
0.3251962939383824,0.0731973732522197551
0.015485537806589848,0.028633440972673854241
0.015485537806589848,0.04265730015613922177
0.3251962939383824,0.015674615548109893659
-0.6039359744569953,0.10429168276305697538
0.015485537806589848,0.03798395837328703839
0.3251962939383824,0.01179376747461567676
-1.2233574867205803,-0.531643929548747729
-0.2942252183252027,0.047252260157055830936
-0.6039359744569953,-0.06575490100753408895
-0.9136467305887879,-0.5320770352817814075
0.634907050070175,0.024669185336163343414
0.015485537806589848,-0.53399097395129002663
0.3251962939383824,0.01179376747461567676
0.3251962939383824,-0.56828068882007320983
-0.9136467305887879,-0.22125837435244341544
0.3251962939383824,-0.0033028673029919380921
-0.2942252183252027,0.026570963568606192906
0.634907050070175,0.07932534572557690955
-0.2942252183252027,-0.3614166699341195832
0.015485537806589848,0.0023103786074000626227
0.015485537806589848,-0.51706282975285344783
-0.2942252183252027,-0.58959577964536269423
0.9446178062019676,-0.1917211704556583407
0.634907050070175,-0.019004396866833417334
0.634907050070175,-0.015958869047346141423
0.3251962939383824,0.016932865386477591318
0.3251962939383824,-0.54052645127633414113
0.3251962939383824,-0.0034848887485489782323
0.9446178062019676,-0.43859750961896287746
