Truth,Predicted
0.6029957514266314,0.67977503518446424913
-0.5262239718661346,-0.51323632189108903123
-0.6172900785832931,-0.59503812699129932096
-0.13767524987292476,-0.038858182268580954144
-0.4290867913678321,-0.512973817239061769
-0.4290867913678321,-0.3552434731098650933
-0.562650414552998,-0.54502612271458750204
2.4364600333320903,3.32787622899632618
-0.5383661194284224,-0.526231744127901635
0.46336105446032166,0.054347438537302214523
-0.2955231681826662,-0.22506836283200820636
-0.5383661194284224,-0.5596582495884367958
-0.5505082669907102,-0.61310454534069624977
-0.47765538161698334,-0.39246567500043766374
-0.4655132340546955,-0.48033597175240483335
-0.5869347096775736,-0.50066164519405975675
0.1780205867465582,-0.24037194655690857781
-0.5262239718661346,-0.4985350076597965252
-0.5930057834587175,-0.48815828842061942394
-0.28338102062037845,-0.31595194630945239167
