Truth,Predicted
-0.6006833683994708,0.31862934341706899977
-0.6006833683994708,-0.9473007854259094529
-0.6006833683994708,-0.63748011387265468564
0.024439649918273385,0.50314364148700607693
-1.2258063867172149,-1.1370130286459099178
1.2746856865537617,0.17764615666778255099
-1.5383678958760871,-1.3307606034368513193
0.33700115907714545,0.54085885963704682933
-1.2258063867172149,-1.2371022218568292761
-1.5383678958760871,-0.48278571243398493706
-0.9132448775583428,-0.7990455234223461378
-0.9132448775583428,-0.7859647663767195258
0.024439649918273385,0.50239221113657817064
-0.2881218592405987,0.5024942798478944095
1.899808704871506,0.4403636749072181722
-0.9132448775583428,-0.19715571076187340949
1.5872471957126337,0.35241215108137191603
-0.6006833683994708,-0.6251880108176033346
-0.9132448775583428,-0.920304485470717748
2.212370214030378,0.37078342499537098043
0.024439649918273385,0.5439399457799000137
1.2746856865537617,-0.009335087176629841554
-1.5383678958760871,-1.1074159924001569788
1.5872471957126337,0.803515240818517551
-0.6006833683994708,0.06500099394689015653
-0.2881218592405987,0.01904765207707770358
-0.9132448775583428,-1.0564375089897768412
-0.9132448775583428,-0.72004330936463112334
-0.9132448775583428,-0.824080961119441624
0.33700115907714545,0.17931128070581564549
0.9621241773948896,0.77597700227812771434
0.024439649918273385,0.13144376331085663723
-0.6006833683994708,0.17082726535034381543
0.6495626682360176,0.15415418309745554382
1.2746856865537617,0.07116683630894234114
5.337985305619099,1.207470643302571478
-0.2881218592405987,-0.12043529374151729083
-0.6006833683994708,-0.9058924164350432573
0.9621241773948896,-0.50036045949257990095
-0.2881218592405987,0.38857123706457058487
-1.2258063867172149,-0.9033353726007460338
2.212370214030378,0.30099439306669667493
0.024439649918273385,0.6896671217726603187
-1.2258063867172149,-0.77354615650772606816
0.024439649918273385,-0.13408023934291415924
0.9621241773948896,-0.20834605359459451579
-0.2881218592405987,1.0437785446269940426
0.6495626682360176,-0.010837023067286954969
0.024439649918273385,-0.3131193186313717125
-0.9132448775583428,-0.66962348760768297673
-0.6006833683994708,0.22804618805973878026
-0.6006833683994708,-0.32467169029544451497
-0.9132448775583428,-1.008469015075737385
-0.9132448775583428,-0.53054578063946622457
0.33700115907714545,0.19075739756483037213
1.2746856865537617,0.098853589024040039446
-1.8509294050349592,-1.573394561807315517
0.6495626682360176,0.34554814919326704015
-1.2258063867172149,-0.86639779099147384844
0.33700115907714545,0.6815646474178417291
-0.9132448775583428,-0.4327866750248640093
-0.6006833683994708,0.22637125954922707183
0.9621241773948896,0.21659977000760174959
0.6495626682360176,0.24717570000328065172
-0.6006833683994708,-0.30749536436114743854
0.024439649918273385,-0.03343288636311425588
-0.9132448775583428,-0.8729752500674585747
-1.8509294050349592,-1.506523427549183225
-0.2881218592405987,-0.88801666737327789036
0.9621241773948896,-0.6392368895564035647
-0.6006833683994708,-0.06936468312049362539
-0.2881218592405987,-0.052002336089626316484
-0.2881218592405987,0.28900858835905690603
-0.6006833683994708,-0.35423252935008175957
-1.2258063867172149,-1.5688107761590281974
0.024439649918273385,0.022960898011528757534
-0.6006833683994708,-0.13681978198711744477
0.024439649918273385,0.51310883712399535383
-1.2258063867172149,-1.369581493081623691
-0.2881218592405987,0.138245095247893246
-0.6006833683994708,0.028925414532647047983
0.024439649918273385,0.089121470702931054886
-0.9132448775583428,-0.77501728766720756614
-1.2258063867172149,-1.0468683474937487965
1.2746856865537617,1.091099573768623543
0.6495626682360176,0.3453758037913511325
-0.9132448775583428,-1.0653072118685129599
-0.6006833683994708,-0.5325266066656377806
2.8374932323481223,0.42296104314355165155
-0.2881218592405987,-0.0863608699502974031
0.33700115907714545,0.064893731684151773065
1.2746856865537617,1.3771606481123228605
-0.2881218592405987,0.06308841895470637673
3.1500547415069944,0.72177738719538397927
0.33700115907714545,-0.2463536307851408036
0.9621241773948896,0.092475795339075836377
0.6495626682360176,0.6535614424912455922
0.024439649918273385,-0.733024547812420213
0.6495626682360176,0.12809134048959158747
-0.2881218592405987,-0.2665935290446775907
1.899808704871506,-0.24084666722252923154
-0.2881218592405987,-0.8860069398685891384
-0.9132448775583428,-0.974388644213901145
2.212370214030378,1.3077263808979231463
-0.6006833683994708,0.14093130023638839043
0.024439649918273385,0.45626736078114149553
-0.9132448775583428,-0.5704855802515312879
-0.6006833683994708,0.5892666606744658697
0.024439649918273385,-0.34496524314171328474
0.024439649918273385,0.24906717216029189421
0.024439649918273385,0.18927518561727513235
-0.2881218592405987,0.45336343410631751993
0.9621241773948896,0.6079936487995980521
-0.2881218592405987,0.16325127703333880413
0.024439649918273385,-0.08856861129016388445
-0.6006833683994708,-0.9038168731651043952
1.5872471957126337,1.0991532496921030404
-0.6006833683994708,0.13054549291618780527
0.6495626682360176,1.0106232595687762998
0.33700115907714545,-0.0143775147252654111885
3.1500547415069944,0.72031185704536793146
-0.9132448775583428,-0.89093583713991308937
0.024439649918273385,0.536994004391560642
-0.9132448775583428,-0.6322018394210795478
-0.2881218592405987,-0.12496605494490950483
-0.2881218592405987,0.5463221681128214158
-0.6006833683994708,0.06509679014998584479
1.2746856865537617,-0.39459713650515032546
-0.2881218592405987,-0.40887004209514810071
-1.2258063867172149,-0.623512770193284549
-1.2258063867172149,-1.0723520817086940049
-0.2881218592405987,-0.0042679179711341830306
-0.2881218592405987,0.4477804055933777283
-0.2881218592405987,0.26786737777144298267
-0.6006833683994708,-0.38766457168171375436
0.33700115907714545,0.43049518359524963085
3.1500547415069944,0.8988137556741997436
0.024439649918273385,0.63113740222191616613
0.33700115907714545,0.37661463744509288132
0.024439649918273385,0.3561742682806469107
1.2746856865537617,1.2229865200895346788
-0.6006833683994708,0.035144773793826855623
-0.2881218592405987,-0.6184540036146024544
-1.2258063867172149,-1.4578863174290122018
-0.6006833683994708,-0.52400078754698964367
0.6495626682360176,0.61020143729877618366
0.33700115907714545,-0.10946210183728125043
0.024439649918273385,0.8032268075080333247
-0.6006833683994708,0.08381679140654035853
0.024439649918273385,0.15514916058654790176
1.899808704871506,0.45212275830467218984
-0.2881218592405987,-0.36356992487601208497
-1.2258063867172149,-0.84005453357077675136
-0.2881218592405987,-0.6535315906031292643
-0.6006833683994708,-0.12248116962219141035
-0.2881218592405987,0.04912530663884320803
1.899808704871506,0.22880364015306722814
0.33700115907714545,0.8735100612436714762
1.2746856865537617,0.85286997230298833284
0.9621241773948896,1.3167048005065888905
-0.6006833683994708,-0.43794992266847776463
1.5872471957126337,0.85937717973831484475
-0.2881218592405987,-0.42822667564439492738
0.33700115907714545,0.44455749189414628386
0.33700115907714545,-0.00074732426401677432004
0.9621241773948896,1.2735883834450048013
-1.8509294050349592,-1.350249293962369812
-0.9132448775583428,0.09816571308112809202
-1.5383678958760871,-0.67717714168636411465
-0.2881218592405987,0.3829234969175271397
0.33700115907714545,0.14745514063393283521
0.6495626682360176,0.65752275753822508886
1.2746856865537617,0.6233078174405638494
0.9621241773948896,1.1859542718233451186
1.2746856865537617,0.14036690778057947515
1.2746856865537617,0.13665701732254847967
-0.2881218592405987,0.17729602460984417167
-1.2258063867172149,-1.1959528463689603761
0.024439649918273385,0.70611160412245665974
0.33700115907714545,-0.75542723122214705533
0.024439649918273385,0.45163734222186069367
0.9621241773948896,-0.1493337777110547715
0.9621241773948896,0.3238643900681706378
0.33700115907714545,0.66834416647299965675
-1.8509294050349592,-1.1992503393801337008
0.024439649918273385,0.418154832385798092
0.6495626682360176,0.5278556378036027841
-0.6006833683994708,-0.42321977734009608163
-0.9132448775583428,-0.43675498669915835404
0.33700115907714545,-0.6882433991944212348
-0.9132448775583428,0.25210874306038361103
0.33700115907714545,0.469871872604557983
-0.2881218592405987,-0.19740704695090569021
-0.2881218592405987,-0.2643534025634710627
2.212370214030378,0.91645406716933452973
-0.6006833683994708,-0.75151265758544405493
0.33700115907714545,0.4178557078996167906
-1.2258063867172149,-1.2631746681413145161
0.024439649918273385,0.5255786238135408128
0.6495626682360176,1.0876524486289773641
-0.2881218592405987,-0.5118680528569138355
-0.9132448775583428,-0.4438384330412595835
0.024439649918273385,0.037069221301390758994
-0.2881218592405987,-0.5314988872301524836
1.5872471957126337,0.7110178055928590979
0.33700115907714545,-0.12207605489117065445
3.1500547415069944,0.8036953977449433628
-0.2881218592405987,0.25279633935177214799
0.024439649918273385,0.57010768959435376146
0.024439649918273385,-0.89160033459305887416
-0.6006833683994708,-0.6558499389729912643
0.6495626682360176,0.461021527677930254
0.024439649918273385,0.09468115377140035038
2.52493172318925,1.0608924044513985407
-1.2258063867172149,-1.1516213316578975956
-0.2881218592405987,0.4580719647675232098
1.5872471957126337,0.5734638291529006171
0.024439649918273385,0.15703657004678878151
1.899808704871506,0.3772802050095790949
0.6495626682360176,0.19946534011946248643
